https://godeadlytest.myshopify.com/
FCP, LCP, CLS, TTFB
566.3999999761581,3697.399999976158,0.11367181631234975,144.29999995231628
357.6999999284744,4287.699999928474,0.11367181631234975,131.19999992847443
309.2999999523163,3406.2999999523163,0.11367181631234975,117.59999990463257
350,3896.2000000476837,0.11367181631234975,117.29999995231628
355.2999999523163,3520.899999976158,0.11367181631234975,137.5
337.60000002384186,3351.600000023842,0.11367181631234975,124.60000002384186
313.40000009536743,3379.9000000953674,0.11367181631234975,122.09999990463257
394,4057.100000023842,0.11367181631234975,125.10000002384186
343,3291.7000000476837,0.11367181631234975,118.69999992847443
284,3347.2999999523163,0.11367181631234975,131.10000002384186
335.6999999284744,4019.1999999284744,0.11367181631234975,111.10000002384186
357.10000002384186,3253.1999999284744,0.11367181631234975,118.39999997615814
307.89999997615814,3305.399999976158,0.11367181631234975,128.29999995231628
361.7999999523163,3510.1999999284744,0.11367181631234975,121.59999990463257
340.60000002384186,4023.5,0.11367181631234975,124.5
325,3357.1999999284744,0.11367181631234975,116.80000007152557
369.89999997615814,3469.600000023842,0.11367181631234975,130.90000009536743
351.60000002384186,3467.2000000476837,0.11367181631234975,121
330.5,3913.899999976158,0.11367181631234975,127.40000009536743
407.10000002384186,3420.100000023842,0.11367181631234975,155.10000002384186
317.10000002384186,3417.100000023842,0.11367181631234975,113.10000002384186
312,3328.100000023842,0.11367181631234975,108.60000002384186
293.7999999523163,3940.5,0.11367181631234975,118
310.7999999523163,3439.5999999046326,0.11367181631234975,114.29999995231628
336.39999997615814,3467,0.11367181631234975,112.40000009536743
369.5,3201.5999999046326,0.11367181631234975,131.20000004768372
341.90000009536743,4274.200000047684,0.11367181631234975,140
321.2999999523163,3402.399999976158,0.11367181631234975,120.10000002384186
550.5,3617.100000023842,0.11356549234785271,337.89999997615814
330.89999997615814,4029.2999999523163,0.11367181631234975,128.30000007152557
291.2000000476837,3288.399999976158,0.11367181631234975,113.39999997615814
326.7999999523163,4175.699999928474,0.11367181631234975,113.80000007152557
351.59999990463257,3416.7999999523163,0.11367181631234975,126.5
347.10000002384186,3497.5,0.11367181631234975,108.79999995231628
320.7000000476837,3637.600000023842,0.11367181631234975,121.89999997615814
328.6999999284744,3460.2999999523163,0.11367181631234975,121.80000007152557
304.7999999523163,3622.5999999046326,0.11367181631234975,126
323,3440.5,0.11367181631234975,121.39999997615814
445.2000000476837,4045.5,0.11367181631234975,114.79999995231628
316.10000002384186,3981.2999999523163,0.11367181631234975,114.79999995231628
