https://godeadlytest.myshopify.com/
FCP, LCP, CLS, TTFB
350.0999999642372,433.5,0.01580528846153846,109.89999997615814
275.5,358.80000001192093,0.01580528846153846,106.5
286.30000001192093,403,0.01580528846153846,138.39999997615814
499.89999997615814,1133.300000011921,0.01580528846153846,30960000002384186
272.5999999642372,372.5999999642372,0.01580528846153846,113.79999995231628
335.10000002384186,418.5,0.01580528846153846,132.60000002384186
264.9000000357628,398.10000002384186,0.01580528846153846,119.89999997615814
320.69999998807907,387.5,0.01580528846153846,114.39999997615814
385.80000001192093,519.1000000238419,0.01580528846153846,163.19999998807907
368.10000002384186,518.1000000238419,0.01580528846153846,135.80000001192093
324.19999998807907,457.5999999642372,0.01580528846153846,129.39999997615814
262.60000002384186,395.89999997615814,0.01580528846153846,117.5
303,369.60000002384186,0.01580528846153846,129.5999999642372
297,346.9000000357628,0.01580528846153846,118
305.39999997615814,388.7999999523163,0.01580528846153846,117.20000004768372
302.39999997615814,435.69999998807907,0.01580528846153846,121.40000003576279
285.9000000357628,369.30000001192093,0.01580528846153846,114.5
299.9000000357628,399.9000000357628,0.01580528846153846,120.30000001192093
391.30000001192093,441.30000001192093,0.01580528846153846,150.80000001192093
345.30000001192093,378.5999999642372,0.01580528846153846,113.69999998807907
382,448.69999998807907,0.01580528846153846,111.40000003576279
373.5,440.0999999642372,0.01580528846153846,120.19999998807907
393.5999999642372,477,0.01580528846153846,126.5
281.80000001192093,415.10000002384186,0.01580528846153846,114.69999998807907
377.69999998807907,577.6999999880791,0.01580528846153846,120.19999998807907
332.0999999642372,432,0.01580528846153846,122.30000001192093
311.39999997615814,611.3999999761581,0.01580528846153846,108.69999998807907
307.30000001192093,340.5,0.01580528846153846,116.89999997615814
317.2999999523163,434,0.01580528846153846,122
266.39999997615814,366.2999999523163,0.01580528846153846,117.89999997615814
330.10000002384186,430,0.01580528846153846,114.90000003576279
348.60000002384186,415.30000001192093,0.01580528846153846,137.30000001192093
330.39999997615814,763.6999999880791,0.01580528846153846,133.10000002384186
289.69999998807907,423,0.01580528846153846,125.69999998807907
433.69999998807907,467,0.018358134546223478,115.60000002384186
375.10000002384186,408.4000000357628,0.01580528846153846,114.69999998807907
367.89999997615814,401.19999998807907,0.01580528846153846,125.70000004768372
313.69999998807907,480.39999997615814,0.01580528846153846,124.40000003576279
361.10000002384186,427.80000001192093,0.01580528846153846,117.39999997615814
287.5,404.0999999642372,0.01580528846153846,122.10000002384186
